game_id,team_id,TEAM_NAME,TEAM_ABBREVIATION,WL,HOMEORAWAY,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,W_PCT,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,E_AST_RATIO,E_OREB_PCT,E_DREB_PCT,E_REB_PCT,E_TM_TOV_PCT,E_PACE,is_team1
0022301061,1610612740,New Orleans Pelicans,NOP,1,1,-2,9,-0.067,-6,-7,-0.10899999999999999,17,15,0.268,6,-4,2,1,10,1,-8,-6,14.0,-0.014000000000000012,-1.5999999999999943,-3.299999999999997,1.8000000000000003,0.3999999999999986,0.032,-0.0010000000000000009,0.013000000000000012,0.007000000000000006,-2.1999999999999886,1
0022301046,1610612740,New Orleans Pelicans,NOP,0,1,-7,0,-0.08200000000000002,-1,4,-0.07300000000000001,8,9,0.013000000000000012,-2,-6,-8,-2,2,-1,-3,1,-14.0,-0.08299999999999996,-2.299999999999997,0.0,-2.3,0.09999999999999787,0.036000000000000004,0.03500000000000003,0.030000000000000027,0.008000000000000007,-1.7999999999999972,1
0022301027,1610612740,New Orleans Pelicans,NOP,1,0,9,2,0.10099999999999998,0,-7,0.055999999999999994,-5,-1,-0.1359999999999999,-4,-1,-5,7,4,2,-6,-3,26.0,0.44,7.6000000000000085,-6.700000000000003,14.3,1.0999999999999979,0.0030000000000000027,-0.010000000000000009,0.0050000000000000044,-0.01999999999999999,-2.0,1
0022301013,1610612740,New Orleans Pelicans,NOP,1,0,11,-4,0.15200000000000002,5,-11,0.22299999999999998,-4,-3,-0.11699999999999999,5,17,22,3,0,-2,8,4,46.0,0.06799999999999995,3.799999999999997,-0.4000000000000057,4.2,0.29999999999999716,0.03,-0.01100000000000001,0.018000000000000016,0.0030000000000000027,1.9000000000000057,1
0022301004,1610612740,New Orleans Pelicans,NOP,0,0,-5,-8,-0.009000000000000008,-8,-16,-0.08900000000000002,3,2,0.07799999999999996,-7,0,-7,-9,-1,-3,4,2,-30.0,0.041000000000000036,4.6000000000000085,1.0,3.6,1.2999999999999972,-0.010000000000000009,-0.010000000000000009,-0.0030000000000000027,-0.01899999999999999,1.0,1
0022300993,1610612740,New Orleans Pelicans,NOP,1,0,11,-1,0.137,-2,-6,-0.006000000000000005,-7,-9,-0.0040000000000000036,-3,9,6,10,1,1,0,6,26.0,0.22399999999999998,4.200000000000003,-3.700000000000003,7.9,0.5,-0.0040000000000000036,0.008000000000000007,0.015000000000000013,0.0010000000000000009,0.9000000000000057,1
0022300970,1610612740,New Orleans Pelicans,NOP,1,1,10,13,0.03600000000000003,1,0,0.030000000000000027,-2,-2,-0.017000000000000015,0,3,3,13,5,-2,-10,-2,38.0,0.359,9.600000000000009,-5.400000000000006,15.0,2.6999999999999993,-0.02100000000000002,0.03400000000000003,0.02400000000000002,-0.02099999999999999,0.20000000000000284,1
0022300964,1610612740,New Orleans Pelicans,NOP,1,1,5,10,0.0020000000000000018,1,2,0.007000000000000006,-3,1,-0.19699999999999995,4,-1,3,10,2,-6,-4,4,16.0,-0.014000000000000012,-1.5999999999999943,-3.4000000000000057,1.8000000000000003,0.5999999999999979,0.0040000000000000036,0.02300000000000002,0.010000000000000009,-0.0020000000000000018,1.0,1
0022300951,1610612740,New Orleans Pelicans,NOP,0,1,-12,-12,-0.07300000000000001,-16,-23,-0.262,19,23,0.14100000000000001,-1,-2,-3,-16,3,2,2,-5,-42.0,0.008000000000000007,2.1000000000000085,0.29999999999999716,1.8000000000000003,-0.7000000000000028,0.013999999999999985,0.0,0.007000000000000006,-0.0050000000000000044,1.1000000000000085,1
0022300925,1610612740,New Orleans Pelicans,NOP,1,0,5,-16,0.15499999999999997,-3,-19,0.14900000000000002,6,9,-0.04200000000000004,-8,10,2,4,2,3,1,-5,26.0,0.14999999999999997,0.10000000000000853,-7.099999999999994,7.2,1.0999999999999979,-0.030000000000000027,0.02300000000000002,0.010000000000000009,0.0020000000000000018,-2.299999999999997,1
0022300909,1610612740,New Orleans Pelicans,NOP,1,0,0,-9,0.044999999999999984,2,-6,0.11199999999999999,6,3,0.15699999999999992,-4,10,6,1,-1,3,2,-1,16.0,0.08899999999999997,1.6000000000000085,-2.4000000000000057,4.0,1.5,-0.0030000000000000027,0.028000000000000025,0.02300000000000002,0.012999999999999998,0.4000000000000057,1
0022300890,1610612740,New Orleans Pelicans,NOP,1,0,17,12,0.118,11,5,0.195,-4,-11,0.22699999999999998,6,11,17,17,3,-2,0,8,82.0,0.301,4.799999999999997,-5.799999999999997,10.600000000000001,-0.9000000000000021,0.0040000000000000036,0.030000000000000027,0.027000000000000024,-0.0050000000000000044,-1.0999999999999943,1
0022300863,1610612740,New Orleans Pelicans,NOP,1,1,8,-9,0.13700000000000007,5,0,0.15599999999999997,6,8,0.02499999999999991,-6,9,3,0,0,-4,1,-4,54.0,0.05599999999999994,-2.200000000000003,-6.099999999999994,4.0,-1.5,0.013999999999999985,0.027000000000000024,0.026000000000000023,0.006000000000000005,-3.8999999999999915,1
0022300843,1610612740,New Orleans Pelicans,NOP,0,0,-8,-12,-0.022999999999999965,-3,-9,0.01100000000000001,10,14,-0.17400000000000004,-7,-3,-10,-8,-3,-5,2,-9,-18.0,0.05599999999999994,-2.200000000000003,-6.099999999999994,4.0,-1.5,0.013999999999999985,0.027000000000000024,0.026000000000000023,0.006000000000000005,-3.8999999999999915,1
0022300837,1610612740,New Orleans Pelicans,NOP,1,0,8,-6,0.133,4,-12,0.22500000000000003,3,0,0.13,-3,9,6,-4,-2,0,3,1,46.0,0.013000000000000012,1.4000000000000057,-1.0999999999999943,2.5,1.6999999999999993,-0.04899999999999999,0.0030000000000000027,-0.018000000000000016,-0.0040000000000000036,2.3000000000000114,1
0022300823,1610612740,New Orleans Pelicans,NOP,0,1,-1,-7,0.02300000000000002,3,1,0.065,-9,-7,-0.19100000000000006,0,0,0,-4,-7,7,10,2,-16.0,0.14300000000000002,3.0,-3.700000000000003,6.800000000000001,1.1999999999999993,0.0010000000000000009,0.009000000000000008,0.014000000000000012,0.008000000000000007,1.7000000000000028,1
0022300810,1610612740,New Orleans Pelicans,NOP,0,1,1,22,-0.08800000000000002,-6,3,-0.229,-7,-12,0.08899999999999997,8,0,8,0,0,-4,-3,5,-22.0,0.06799999999999995,3.799999999999997,-0.4000000000000057,4.2,0.29999999999999716,0.03,-0.01100000000000001,0.018000000000000016,0.0030000000000000027,1.9000000000000057,1
0022300798,1610612740,New Orleans Pelicans,NOP,1,1,14,14,0.08200000000000002,1,0,0.02400000000000002,-7,-10,-0.03200000000000003,-3,2,-1,8,10,1,-9,3,44.0,0.09499999999999997,3.799999999999997,-0.4000000000000057,4.1,1.6999999999999993,-0.0040000000000000036,0.0050000000000000044,0.006000000000000005,0.0050000000000000044,-1.0999999999999943,1
0022300784,1610612740,New Orleans Pelicans,NOP,1,1,6,-3,0.08400000000000007,-11,-13,-0.15400000000000003,6,9,-0.05699999999999994,-7,4,-3,1,7,3,-9,-1,14.0,0.427,7.1000000000000085,-7.299999999999997,14.399999999999999,-0.10000000000000142,0.04400000000000001,0.04600000000000004,0.055999999999999994,-0.0040000000000000036,-4.3999999999999915,1
0022300766,1610612740,New Orleans Pelicans,NOP,1,0,-2,-3,-0.010000000000000009,1,-9,0.09799999999999998,12,16,-0.08299999999999996,9,4,13,-7,5,-4,0,1,18.0,0.287,10.799999999999997,-2.299999999999997,13.100000000000001,1.3999999999999986,0.017999999999999988,0.02100000000000002,0.03300000000000003,-0.01899999999999999,-0.5,1
0022300758,1610612740,New Orleans Pelicans,NOP,1,0,3,0,0.03999999999999998,4,6,0.08400000000000002,-1,-1,-0.018000000000000016,-3,-3,-6,8,2,2,-5,0,18.0,0.359,9.600000000000009,-5.400000000000006,15.0,2.6999999999999993,-0.02100000000000002,0.03400000000000003,0.02400000000000002,-0.02099999999999999,0.20000000000000284,1
0022300747,1610612740,New Orleans Pelicans,NOP,0,0,-3,1,-0.040000000000000036,-3,-2,-0.07300000000000001,-8,-9,-0.018000000000000016,5,4,9,-4,0,2,6,2,-34.0,0.061999999999999944,1.9000000000000057,-3.5,5.4,-0.7000000000000028,0.05199999999999999,0.009000000000000008,0.020000000000000018,-0.0020000000000000018,-2.5999999999999943,1
0022300731,1610612740,New Orleans Pelicans,NOP,1,0,11,10,0.07200000000000001,0,0,0.0,-11,-10,-0.15800000000000003,0,1,1,7,6,3,-7,0,22.0,-0.014000000000000012,-1.5999999999999943,-3.4000000000000057,1.8000000000000003,0.5999999999999979,0.0040000000000000036,0.02300000000000002,0.010000000000000009,-0.0020000000000000018,1.0,1
0022300718,1610612740,New Orleans Pelicans,NOP,1,1,13,20,0.03400000000000003,9,14,0.09899999999999998,3,-2,0.33299999999999996,7,6,13,9,7,-1,-11,1,76.0,0.301,4.799999999999997,-5.799999999999997,10.600000000000001,-0.9000000000000021,0.0040000000000000036,0.030000000000000027,0.027000000000000024,-0.0050000000000000044,-1.0999999999999943,1
0022300696,1610612740,New Orleans Pelicans,NOP,1,0,0,-1,0.0050000000000000044,-3,-13,0.013000000000000012,4,3,0.10299999999999998,-5,-11,-16,-6,8,-7,-9,1,2.0,0.373,7.5,-5.200000000000003,12.7,-1.1000000000000014,0.01999999999999999,0.008000000000000007,0.02200000000000002,-0.013999999999999985,-3.0999999999999943,1
0022300679,1610612740,New Orleans Pelicans,NOP,1,0,6,-5,0.09799999999999998,-2,-10,0.029000000000000026,1,7,-0.23299999999999998,7,20,27,1,-8,4,11,1,22.0,0.09499999999999997,3.799999999999997,-0.4000000000000057,4.1,1.6999999999999993,-0.0040000000000000036,0.0050000000000000044,0.006000000000000005,0.0050000000000000044,-1.0999999999999943,1
0022300659,1610612740,New Orleans Pelicans,NOP,0,0,3,6,-0.0010000000000000009,-7,-11,-0.08400000000000002,-5,-7,0.019000000000000017,3,-3,0,-6,0,1,1,-1,-12.0,-0.16500000000000004,-5.099999999999994,0.20000000000000284,-5.2,0.29999999999999716,-0.0010000000000000009,0.006000000000000005,-0.0040000000000000036,0.01100000000000001,0.7000000000000028,1
0022300648,1610612740,New Orleans Pelicans,NOP,0,0,-11,-6,-0.08900000000000008,-11,-22,-0.05299999999999999,9,11,0.018000000000000016,3,-5,-2,-10,-7,3,5,-8,-48.0,-0.014000000000000012,-1.5999999999999943,-3.299999999999997,1.8000000000000003,0.3999999999999986,0.032,-0.0010000000000000009,0.013000000000000012,0.007000000000000006,-2.1999999999999886,1
0022300640,1610612740,New Orleans Pelicans,NOP,0,1,-10,-6,-0.08699999999999997,-1,3,-0.05299999999999999,-3,0,-0.21500000000000008,2,-6,-4,2,-2,0,9,5,-48.0,-0.08299999999999996,-2.299999999999997,0.0,-2.3,0.09999999999999787,0.036000000000000004,0.03500000000000003,0.030000000000000027,0.008000000000000007,-1.7999999999999972,1
0022300616,1610612740,New Orleans Pelicans,NOP,1,1,17,12,0.10999999999999993,11,10,0.16699999999999998,-16,-17,-0.1459999999999999,6,13,19,14,1,-4,1,9,58.0,0.22399999999999998,2.799999999999997,-7.799999999999997,10.600000000000001,0.29999999999999716,-0.033999999999999975,0.01200000000000001,-0.009000000000000008,-0.02099999999999999,-2.0,1
0022300588,1610612740,New Orleans Pelicans,NOP,0,1,-5,0,-0.05399999999999999,-5,1,-0.128,1,2,-0.02300000000000002,2,-8,-6,-5,-3,2,3,-1,-28.0,0.03500000000000003,0.10000000000000853,-2.5999999999999943,2.7,0.09999999999999787,-0.0050000000000000044,0.015000000000000013,-0.0050000000000000044,-0.016999999999999987,-0.5999999999999943,1
0022300575,1610612740,New Orleans Pelicans,NOP,1,1,5,-2,0.067,6,2,0.11000000000000004,4,5,-0.007000000000000006,1,8,9,3,4,-5,-1,-5,40.0,0.369,8.700000000000003,-7.299999999999997,16.0,1.2999999999999972,0.03,0.020000000000000018,0.040000000000000036,-0.008000000000000007,0.8000000000000114,1
0022300556,1610612740,New Orleans Pelicans,NOP,0,0,2,-4,0.046999999999999986,-11,-20,-0.11499999999999999,2,6,-0.07299999999999995,-5,0,-5,-3,5,-4,-2,-1,-10.0,0.013000000000000012,-0.7000000000000028,-3.799999999999997,3.1,0.8999999999999986,0.024999999999999994,0.02100000000000002,0.027000000000000024,0.01100000000000001,-2.0999999999999943,1
0022300547,1610612740,New Orleans Pelicans,NOP,1,0,2,-3,0.04299999999999998,-3,-11,0.03400000000000003,9,17,-0.19299999999999995,5,5,10,6,1,3,-2,-5,20.0,0.013000000000000012,-0.7000000000000028,-3.799999999999997,3.1,0.8999999999999986,0.024999999999999994,0.02100000000000002,0.027000000000000024,0.01100000000000001,-2.0999999999999943,1
0022300539,1610612740,New Orleans Pelicans,NOP,0,0,-8,-1,-0.08400000000000007,-1,0,-0.02999999999999997,5,7,-0.006000000000000005,-2,-11,-13,0,4,-1,-7,-8,-24.0,-0.07299999999999995,-0.09999999999999432,-1.7000000000000028,1.6000000000000005,-1.4000000000000021,-0.009000000000000008,0.016000000000000014,0.0020000000000000018,0.0030000000000000027,1.5,1
0022300525,1610612740,New Orleans Pelicans,NOP,1,0,15,5,0.13599999999999995,7,1,0.16699999999999998,-1,1,-0.09599999999999997,-1,5,4,13,7,3,-6,0,72.0,0.08199999999999996,0.6000000000000085,-3.4000000000000057,4.0,-0.6000000000000014,-0.028000000000000025,0.009000000000000008,-0.007000000000000006,-0.007000000000000006,-1.5999999999999943,1
0022300500,1610612740,New Orleans Pelicans,NOP,1,0,12,-9,0.192,4,-10,0.21000000000000002,5,4,0.125,1,25,26,7,-7,7,7,2,66.0,0.041000000000000036,1.4000000000000057,-4.200000000000003,5.6000000000000005,-0.5,0.008000000000000007,-0.017000000000000015,0.006000000000000005,0.0010000000000000009,-1.0999999999999943,1
0022300486,1610612740,New Orleans Pelicans,NOP,0,1,-7,10,-0.129,-3,-7,-0.0030000000000000027,1,3,-0.061000000000000054,4,-11,-7,-6,3,-2,-5,-1,-32.0,-0.014000000000000012,-1.5999999999999943,-3.4000000000000057,1.8000000000000003,0.5999999999999979,0.0040000000000000036,0.02300000000000002,0.010000000000000009,-0.0020000000000000018,1.0,1
0022300471,1610612740,New Orleans Pelicans,NOP,1,0,8,-1,0.10500000000000004,2,-5,0.139,-7,-10,0.06700000000000006,1,12,13,4,0,-1,1,11,22.0,-0.08299999999999996,2.1000000000000085,3.5999999999999943,-1.5,0.1999999999999993,0.014999999999999986,0.0,-0.0010000000000000009,-0.010999999999999982,1.0,1
0022300461,1610612740,New Orleans Pelicans,NOP,1,1,6,-10,0.10900000000000004,5,-4,0.15399999999999997,10,10,0.278,-1,11,10,-3,3,5,4,-1,54.0,0.22399999999999998,4.200000000000003,-3.700000000000003,7.9,0.5,-0.0040000000000000036,0.008000000000000007,0.015000000000000013,0.0010000000000000009,0.9000000000000057,1
0022300446,1610612740,New Orleans Pelicans,NOP,1,1,6,5,0.041000000000000036,7,2,0.187,1,2,-0.025000000000000022,8,4,12,7,1,-4,-2,7,40.0,0.061999999999999944,1.9000000000000057,-3.5,5.4,-0.7000000000000028,0.05199999999999999,0.009000000000000008,0.020000000000000018,-0.0020000000000000018,-2.5999999999999943,1
0022300424,1610612740,New Orleans Pelicans,NOP,1,1,9,-3,0.12500000000000006,-2,-12,0.062,-9,-10,-0.039999999999999925,-11,4,-7,0,5,4,-4,4,14.0,0.22399999999999998,2.799999999999997,-7.799999999999997,10.600000000000001,0.29999999999999716,-0.033999999999999975,0.01200000000000001,-0.009000000000000008,-0.02099999999999999,-2.0,1
0022300410,1610612740,New Orleans Pelicans,NOP,0,1,3,7,0.0,-1,-15,0.08400000000000002,-6,1,-0.20799999999999996,2,-6,-4,-6,2,-11,-3,2,-2.0,0.287,10.799999999999997,-2.299999999999997,13.100000000000001,1.3999999999999986,0.017999999999999988,0.02100000000000002,0.03300000000000003,-0.01899999999999999,-0.5,1
0022300392,1610612740,New Orleans Pelicans,NOP,0,1,3,0,0.03600000000000003,-1,2,-0.05199999999999999,-7,-6,-0.08100000000000007,0,2,2,0,0,5,5,2,-4.0,0.09499999999999997,3.799999999999997,-0.4000000000000057,4.1,1.6999999999999993,-0.0040000000000000036,0.0050000000000000044,0.006000000000000005,0.0050000000000000044,-1.0999999999999943,1
0022300375,1610612740,New Orleans Pelicans,NOP,1,0,6,-1,0.07600000000000007,-2,-9,0.04299999999999998,9,8,0.25,1,4,5,-2,3,1,-2,2,38.0,0.008000000000000007,2.1000000000000085,0.29999999999999716,1.8000000000000003,-0.7000000000000028,0.013999999999999985,0.0,0.007000000000000006,-0.0050000000000000044,1.1000000000000085,1
0022300360,1610612740,New Orleans Pelicans,NOP,0,1,-1,3,-0.029000000000000026,1,-6,0.11699999999999999,-1,-5,0.124,-2,-1,-3,4,-1,-4,-6,4,-4.0,0.287,10.799999999999997,-2.299999999999997,13.100000000000001,1.3999999999999986,0.017999999999999988,0.02100000000000002,0.03300000000000003,-0.01899999999999999,-0.5,1
0022300345,1610612740,New Orleans Pelicans,NOP,1,0,15,4,0.13500000000000006,7,0,0.16700000000000004,-1,1,-0.07799999999999996,2,10,12,9,5,-3,0,4,72.0,0.373,7.5,-5.200000000000003,12.7,-1.1000000000000014,0.01999999999999999,0.008000000000000007,0.02200000000000002,-0.013999999999999985,-3.0999999999999943,1
0022300326,1610612740,New Orleans Pelicans,NOP,1,0,-3,-12,0.02899999999999997,0,-4,0.04300000000000004,11,11,0.08199999999999996,3,7,10,6,-3,1,7,-7,10.0,0.369,8.700000000000003,-7.299999999999997,16.0,1.2999999999999972,0.03,0.020000000000000018,0.040000000000000036,-0.008000000000000007,0.8000000000000114,1
0022300311,1610612740,New Orleans Pelicans,NOP,1,0,8,14,0.009000000000000008,-3,-10,0.03899999999999998,7,6,0.07499999999999996,7,6,13,2,4,-3,-6,1,40.0,0.427,7.1000000000000085,-7.299999999999997,14.399999999999999,-0.10000000000000142,0.04400000000000001,0.04600000000000004,0.055999999999999994,-0.0040000000000000036,-4.3999999999999915,1
0022300301,1610612740,New Orleans Pelicans,NOP,1,1,0,-9,0.04799999999999999,-3,-9,0.009000000000000008,17,21,0.038000000000000034,-1,1,0,1,2,4,2,-8,28.0,-0.08299999999999996,2.1000000000000085,3.5999999999999943,-1.5,0.1999999999999993,0.014999999999999986,0.0,-0.0010000000000000009,-0.010999999999999982,1.0,1
0022301230,1610612740,New Orleans Pelicans,NOP,0,0,-13,9,-0.18900000000000006,-10,-4,-0.26,-8,-9,-0.05900000000000005,1,-18,-17,-9,1,1,-2,5,-88.0,0.061999999999999944,1.9000000000000057,-3.5,5.4,-0.7000000000000028,0.05199999999999999,0.009000000000000008,0.020000000000000018,-0.0020000000000000018,-2.5999999999999943,1
0022301204,1610612740,New Orleans Pelicans,NOP,1,0,9,2,0.09300000000000003,0,-10,0.11099999999999999,-8,-10,0.008000000000000007,2,2,4,0,4,5,-1,4,20.0,0.041000000000000036,1.4000000000000057,-4.200000000000003,5.6000000000000005,-0.5,0.008000000000000007,-0.017000000000000015,0.006000000000000005,0.0010000000000000009,-1.0999999999999943,1
0022300285,1610612740,New Orleans Pelicans,NOP,0,0,-7,-6,-0.04500000000000004,-9,-15,-0.10499999999999998,17,20,0.06700000000000006,1,-3,-2,-12,4,-7,-1,-4,-12.0,0.14300000000000002,3.0,-3.700000000000003,6.800000000000001,1.1999999999999993,0.0010000000000000009,0.009000000000000008,0.014000000000000012,0.008000000000000007,1.7000000000000028,1
0022300278,1610612740,New Orleans Pelicans,NOP,1,1,4,2,0.035999999999999976,-6,-8,-0.08699999999999997,13,12,0.1070000000000001,2,1,3,-2,3,1,-8,-6,30.0,0.373,7.5,-5.200000000000003,12.7,-1.1000000000000014,0.01999999999999999,0.008000000000000007,0.02200000000000002,-0.013999999999999985,-3.0999999999999943,1
0022300262,1610612740,New Orleans Pelicans,NOP,1,1,0,-3,0.019000000000000017,-4,-4,-0.07899999999999996,14,16,-0.007000000000000006,5,5,10,5,3,-3,-1,-4,20.0,0.08899999999999997,1.6000000000000085,-2.4000000000000057,4.0,1.5,-0.0030000000000000027,0.028000000000000025,0.02300000000000002,0.012999999999999998,0.4000000000000057,1
0022300256,1610612740,New Orleans Pelicans,NOP,0,0,7,0,0.08000000000000002,-10,-26,-0.035999999999999976,-6,-3,-0.1409999999999999,2,3,5,-4,-1,-3,-2,2,-4.0,0.22399999999999998,2.799999999999997,-7.799999999999997,10.600000000000001,0.29999999999999716,-0.033999999999999975,0.01200000000000001,-0.009000000000000008,-0.02099999999999999,-2.0,1
0022300243,1610612740,New Orleans Pelicans,NOP,0,0,1,6,-0.018000000000000016,-4,-7,-0.04299999999999998,-3,1,-0.21299999999999997,-1,-9,-10,8,7,-2,-10,4,-10.0,0.22399999999999998,2.799999999999997,-7.799999999999997,10.600000000000001,0.29999999999999716,-0.033999999999999975,0.01200000000000001,-0.009000000000000008,-0.02099999999999999,-2.0,1
0022300052,1610612740,New Orleans Pelicans,NOP,1,0,1,-4,0.03199999999999997,-1,-13,0.12,9,10,0.09399999999999997,4,7,11,-1,-5,-3,4,-5,20.0,-0.014000000000000012,-1.5999999999999943,-3.4000000000000057,1.8000000000000003,0.5999999999999979,0.0040000000000000036,0.02300000000000002,0.010000000000000009,-0.0020000000000000018,1.0,1
0022300233,1610612740,New Orleans Pelicans,NOP,1,1,7,11,0.023999999999999966,-8,-14,-0.10800000000000001,-1,2,-0.07199999999999995,9,1,10,1,7,1,-5,3,10.0,0.041000000000000036,1.4000000000000057,-4.200000000000003,5.6000000000000005,-0.5,0.008000000000000007,-0.017000000000000015,0.006000000000000005,0.0010000000000000009,-1.0999999999999943,1
0022300222,1610612740,New Orleans Pelicans,NOP,1,1,17,5,0.16400000000000003,1,-17,0.185,1,-3,0.14300000000000002,1,18,19,11,4,1,-3,-2,72.0,0.041000000000000036,1.4000000000000057,-4.200000000000003,5.6000000000000005,-0.5,0.008000000000000007,-0.017000000000000015,0.006000000000000005,0.0010000000000000009,-1.0999999999999943,1
0022300203,1610612740,New Orleans Pelicans,NOP,0,1,1,6,-0.026000000000000023,-1,-2,-0.0050000000000000044,-2,-4,0.05500000000000005,8,-1,7,-2,3,-2,3,5,-2.0,-0.08299999999999996,2.1000000000000085,3.5999999999999943,-1.5,0.1999999999999993,0.014999999999999986,0.0,-0.0010000000000000009,-0.010999999999999982,1.0,1
0022300034,1610612740,New Orleans Pelicans,NOP,1,1,-1,-8,0.03300000000000003,2,-17,0.272,5,9,0.02400000000000002,-7,-5,-12,-4,4,2,-4,-7,10.0,-0.07299999999999995,-0.09999999999999432,-1.7000000000000028,1.6000000000000005,-1.4000000000000021,-0.009000000000000008,0.016000000000000014,0.0020000000000000018,0.0030000000000000027,1.5,1
0022300022,1610612740,New Orleans Pelicans,NOP,1,1,11,4,0.09900000000000003,0,-4,0.034999999999999976,-1,0,-0.038000000000000034,-4,1,-3,8,13,3,-8,4,42.0,0.013000000000000012,-0.7000000000000028,-3.799999999999997,3.1,0.8999999999999986,0.024999999999999994,0.02100000000000002,0.027000000000000024,0.01100000000000001,-2.0999999999999943,1
0022300183,1610612740,New Orleans Pelicans,NOP,0,1,-3,-10,0.02100000000000002,-3,-17,0.09499999999999997,-3,1,-0.17100000000000004,5,7,12,2,-5,-3,12,1,-24.0,0.013000000000000012,-0.7000000000000028,-3.799999999999997,3.1,0.8999999999999986,0.024999999999999994,0.02100000000000002,0.027000000000000024,0.01100000000000001,-2.0999999999999943,1
0022300011,1610612740,New Orleans Pelicans,NOP,0,0,-2,-13,0.04400000000000004,-2,-10,0.03400000000000003,3,6,-0.051000000000000045,-1,8,7,-8,-3,1,9,4,-6.0,0.09499999999999997,3.799999999999997,-0.4000000000000057,4.1,1.6999999999999993,-0.0040000000000000036,0.0050000000000000044,0.006000000000000005,0.0050000000000000044,-1.0999999999999943,1
0022300166,1610612740,New Orleans Pelicans,NOP,0,0,-9,11,-0.16200000000000003,-7,-9,-0.11900000000000005,4,-2,0.247,3,-11,-8,-7,-3,-6,1,0,-42.0,-0.08299999999999996,2.1000000000000085,3.5999999999999943,-1.5,0.1999999999999993,0.014999999999999986,0.0,-0.0010000000000000009,-0.010999999999999982,1.0,1
0022300156,1610612740,New Orleans Pelicans,NOP,0,0,-6,-5,-0.03700000000000003,-2,-9,0.04799999999999999,-4,-8,0.128,-3,-4,-7,-13,0,-3,4,2,-36.0,-0.07299999999999995,-0.09999999999999432,-1.7000000000000028,1.6000000000000005,-1.4000000000000021,-0.009000000000000008,0.016000000000000014,0.0020000000000000018,0.0030000000000000027,1.5,1
0022300135,1610612740,New Orleans Pelicans,NOP,0,1,-5,-9,-0.008000000000000007,-6,-10,-0.08300000000000002,-2,-3,0.018000000000000016,-10,-7,-17,-4,5,1,-2,-1,-36.0,0.14999999999999997,0.10000000000000853,-7.099999999999994,7.2,1.0999999999999979,-0.030000000000000027,0.02300000000000002,0.010000000000000009,0.0020000000000000018,-2.299999999999997,1
0022300129,1610612740,New Orleans Pelicans,NOP,1,1,-2,-14,0.05199999999999999,1,-6,0.09599999999999997,12,9,0.1349999999999999,-12,0,-12,-3,1,2,-4,-13,18.0,0.44,7.6000000000000085,-6.700000000000003,14.3,1.0999999999999979,0.0030000000000000027,-0.010000000000000009,0.0050000000000000044,-0.01999999999999999,-2.0,1
0022300121,1610612740,New Orleans Pelicans,NOP,1,0,2,14,-0.03999999999999998,6,8,0.10400000000000001,-6,4,-0.3340000000000001,16,-7,9,0,2,0,-4,-4,10.0,-0.08299999999999996,-2.299999999999997,0.0,-2.3,0.09999999999999787,0.036000000000000004,0.03500000000000003,0.030000000000000027,0.008000000000000007,-1.7999999999999972,1
