game_id,team_id,TEAM_NAME,TEAM_ABBREVIATION,WL,HOMEORAWAY,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,W_PCT,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,E_AST_RATIO,E_OREB_PCT,E_DREB_PCT,E_REB_PCT,E_TM_TOV_PCT,E_PACE,is_target_team,is_team1
0022301055,1610612747,Los Angeles Lakers,LAL,1,0,45,81,0.556,18,33,0.545,28,35,0.8,4,39,43,31,5,4,15,19,12.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022301045,1610612747,Los Angeles Lakers,LAL,1,0,42,108,0.389,14,44,0.318,30,32,0.938,15,54,69,30,4,8,17,13,4.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022301032,1610612747,Los Angeles Lakers,LAL,1,1,50,89,0.562,12,25,0.48,38,43,0.884,8,33,41,28,6,7,10,14,5.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022301018,1610612747,Los Angeles Lakers,LAL,1,1,32,73,0.438,12,31,0.387,25,33,0.758,11,43,54,22,1,7,21,16,7.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300990,1610612747,Los Angeles Lakers,LAL,1,1,52,90,0.578,15,36,0.417,17,20,0.85,4,44,48,39,6,4,8,15,31.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300973,1610612747,Los Angeles Lakers,LAL,0,1,47,92,0.511,12,34,0.353,15,18,0.833,8,31,39,32,3,4,9,13,-7.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300954,1610612747,Los Angeles Lakers,LAL,0,0,38,78,0.487,14,32,0.438,17,22,0.773,7,31,38,25,8,2,14,12,-13.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300932,1610612747,Los Angeles Lakers,LAL,1,1,44,83,0.53,10,24,0.417,22,29,0.759,14,42,56,29,9,4,19,12,11.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300915,1610612747,Los Angeles Lakers,LAL,1,1,47,90,0.522,16,34,0.471,13,19,0.684,4,34,38,27,2,7,5,16,1.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300901,1610612747,Los Angeles Lakers,LAL,0,1,42,81,0.519,15,32,0.469,21,25,0.84,3,31,34,25,4,5,14,14,-10.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300884,1610612747,Los Angeles Lakers,LAL,1,1,41,80,0.513,16,34,0.471,18,25,0.72,12,43,55,29,8,7,20,15,12.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300869,1610612747,Los Angeles Lakers,LAL,0,1,47,89,0.528,12,29,0.414,8,11,0.727,6,25,31,33,5,4,7,9,-10.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300856,1610612747,Los Angeles Lakers,LAL,1,1,53,101,0.525,8,23,0.348,20,24,0.833,7,38,45,30,6,6,11,16,3.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300848,1610612747,Los Angeles Lakers,LAL,1,0,47,86,0.547,14,36,0.389,8,10,0.8,8,31,39,28,6,5,15,12,4.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300818,1610612747,Los Angeles Lakers,LAL,0,0,47,90,0.522,15,35,0.429,4,8,0.5,3,31,34,28,7,4,10,14,-10.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300813,1610612747,Los Angeles Lakers,LAL,1,1,49,95,0.516,11,27,0.407,14,18,0.778,10,36,46,28,7,4,12,18,5.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300802,1610612747,Los Angeles Lakers,LAL,0,0,43,88,0.489,10,35,0.286,14,21,0.667,10,31,41,28,5,9,11,18,-18.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300788,1610612747,Los Angeles Lakers,LAL,1,0,52,91,0.571,14,31,0.452,20,24,0.833,5,32,37,34,8,4,9,13,16.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300776,1610612747,Los Angeles Lakers,LAL,1,1,43,84,0.512,14,35,0.4,25,30,0.833,7,40,47,32,6,11,15,14,14.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300747,1610612747,Los Angeles Lakers,LAL,1,1,49,88,0.557,14,31,0.452,27,32,0.844,5,27,32,32,5,5,7,20,17.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300740,1610612747,Los Angeles Lakers,LAL,0,1,41,89,0.461,8,25,0.32,16,22,0.727,10,29,39,27,12,10,7,10,-8.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300713,1610612747,Los Angeles Lakers,LAL,1,0,50,89,0.562,8,34,0.235,16,19,0.842,7,41,48,36,5,6,16,12,6.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300701,1610612747,Los Angeles Lakers,LAL,1,0,39,80,0.488,12,31,0.387,23,27,0.852,3,35,38,28,4,11,5,16,8.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300684,1610612747,Los Angeles Lakers,LAL,1,0,38,94,0.404,19,36,0.528,19,26,0.731,15,37,52,30,11,2,7,8,9.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300669,1610612747,Los Angeles Lakers,LAL,0,0,48,90,0.533,12,33,0.364,14,25,0.56,7,30,37,28,12,3,14,16,-16.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300662,1610612747,Los Angeles Lakers,LAL,0,0,45,91,0.495,13,35,0.371,16,26,0.615,4,31,35,26,10,6,12,13,-16.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300650,1610612747,Los Angeles Lakers,LAL,1,0,49,101,0.485,9,27,0.333,38,43,0.884,7,48,55,33,9,5,19,21,1.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300633,1610612747,Los Angeles Lakers,LAL,1,1,53,87,0.609,20,31,0.645,15,20,0.75,5,25,30,35,10,4,12,21,9.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300618,1610612747,Los Angeles Lakers,LAL,0,0,45,92,0.489,11,32,0.344,15,22,0.682,13,28,41,27,9,8,15,15,-11.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300605,1610612747,Los Angeles Lakers,LAL,1,1,47,86,0.547,13,33,0.394,27,29,0.931,10,35,45,28,9,6,12,18,24.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300591,1610612747,Los Angeles Lakers,LAL,0,1,40,90,0.444,12,33,0.364,20,24,0.833,10,34,44,31,7,3,14,11,-18.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300577,1610612747,Los Angeles Lakers,LAL,1,1,49,91,0.538,12,28,0.429,17,24,0.708,9,36,45,33,8,1,10,15,17.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300565,1610612747,Los Angeles Lakers,LAL,1,1,44,84,0.524,8,24,0.333,16,18,0.889,8,36,44,30,7,9,17,12,7.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300549,1610612747,Los Angeles Lakers,LAL,0,0,46,92,0.5,13,29,0.448,20,24,0.833,7,33,40,30,6,8,12,23,-7.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300531,1610612747,Los Angeles Lakers,LAL,0,1,40,80,0.5,13,34,0.382,16,25,0.64,7,30,37,33,8,4,18,19,-18.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300516,1610612747,Los Angeles Lakers,LAL,1,1,44,81,0.543,16,36,0.444,28,36,0.778,5,34,39,34,6,4,15,16,1.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300505,1610612747,Los Angeles Lakers,LAL,1,1,42,82,0.512,11,29,0.379,11,16,0.688,8,32,40,23,9,6,19,11,3.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300491,1610612747,Los Angeles Lakers,LAL,0,1,42,85,0.494,10,28,0.357,19,27,0.704,8,27,35,26,13,3,13,14,-14.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300475,1610612747,Los Angeles Lakers,LAL,0,1,35,83,0.422,4,30,0.133,22,24,0.917,9,41,50,29,3,6,21,14,-14.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300446,1610612747,Los Angeles Lakers,LAL,0,0,39,82,0.476,10,32,0.313,21,25,0.84,4,31,35,26,8,10,13,15,-20.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300443,1610612747,Los Angeles Lakers,LAL,0,0,37,88,0.42,7,24,0.292,25,32,0.781,8,31,39,23,12,4,10,15,-2.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300428,1610612747,Los Angeles Lakers,LAL,1,1,52,97,0.536,15,30,0.5,14,14,1.0,5,37,42,41,11,7,11,21,21.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300403,1610612747,Los Angeles Lakers,LAL,0,1,43,90,0.478,13,32,0.406,16,21,0.762,13,30,43,24,4,1,12,19,-11.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300397,1610612747,Los Angeles Lakers,LAL,1,0,47,90,0.522,16,32,0.5,19,23,0.826,8,36,44,37,7,7,9,13,9.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300380,1610612747,Los Angeles Lakers,LAL,0,0,41,83,0.494,10,24,0.417,19,24,0.792,7,31,38,21,6,6,17,18,-7.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300370,1610612747,Los Angeles Lakers,LAL,0,0,42,94,0.447,12,37,0.324,12,15,0.8,8,32,40,27,7,7,13,11,-16.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300359,1610612747,Los Angeles Lakers,LAL,0,1,42,99,0.424,13,41,0.317,12,13,0.923,9,32,41,29,9,3,10,17,-5.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300331,1610612747,Los Angeles Lakers,LAL,0,0,43,89,0.483,11,36,0.306,18,28,0.643,9,34,43,32,5,5,6,15,-14.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300316,1610612747,Los Angeles Lakers,LAL,1,0,49,91,0.538,14,35,0.4,10,17,0.588,5,41,46,31,14,4,16,16,3.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300306,1610612747,Los Angeles Lakers,LAL,0,0,49,91,0.538,15,29,0.517,12,18,0.667,10,30,40,34,4,4,15,20,-2.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022301230,1610612747,Los Angeles Lakers,LAL,1,1,47,86,0.547,17,35,0.486,22,29,0.759,11,48,59,31,6,4,14,16,44.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022301203,1610612747,Los Angeles Lakers,LAL,1,1,38,102,0.373,9,30,0.3,21,25,0.84,21,24,45,24,11,2,9,19,3.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300291,1610612747,Los Angeles Lakers,LAL,1,1,40,89,0.449,8,27,0.296,19,27,0.704,9,39,48,24,11,7,9,17,10.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300271,1610612747,Los Angeles Lakers,LAL,0,0,36,81,0.444,11,33,0.333,27,32,0.844,7,34,41,24,6,2,13,20,-23.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300258,1610612747,Los Angeles Lakers,LAL,1,0,45,88,0.511,12,34,0.353,31,38,0.816,8,41,49,28,7,10,12,12,26.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300255,1610612747,Los Angeles Lakers,LAL,0,0,39,83,0.47,7,28,0.25,9,13,0.692,6,26,32,23,3,4,17,18,-44.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300242,1610612747,Los Angeles Lakers,LAL,1,0,47,90,0.522,9,27,0.333,18,21,0.857,9,35,44,34,9,8,18,15,6.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300238,1610612747,Los Angeles Lakers,LAL,0,1,39,84,0.464,11,29,0.379,12,19,0.632,9,42,51,26,1,2,11,17,-3.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300042,1610612747,Los Angeles Lakers,LAL,1,1,49,86,0.57,11,29,0.379,22,27,0.815,9,43,52,35,6,5,13,15,32.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300216,1610612747,Los Angeles Lakers,LAL,1,1,39,83,0.47,6,29,0.207,21,29,0.724,10,32,42,26,13,1,17,13,1.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300036,1610612747,Los Angeles Lakers,LAL,1,0,40,81,0.494,12,29,0.414,15,22,0.682,11,33,44,27,11,6,18,16,13.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300198,1610612747,Los Angeles Lakers,LAL,0,1,42,83,0.506,11,29,0.379,15,19,0.789,7,36,43,25,12,6,23,17,-15.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300026,1610612747,Los Angeles Lakers,LAL,1,1,47,81,0.58,22,35,0.629,18,24,0.75,10,44,54,30,4,10,18,13,27.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300187,1610612747,Los Angeles Lakers,LAL,1,1,41,84,0.488,4,19,0.211,30,37,0.811,7,34,41,27,8,4,9,11,6.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300015,1610612747,Los Angeles Lakers,LAL,1,0,42,84,0.5,12,27,0.444,26,34,0.765,9,34,43,27,9,7,11,20,3.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300163,1610612747,Los Angeles Lakers,LAL,0,0,36,85,0.424,7,25,0.28,15,24,0.625,5,29,34,20,7,6,9,18,-34.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300150,1610612747,Los Angeles Lakers,LAL,0,0,44,81,0.543,8,26,0.308,11,14,0.786,5,33,38,28,6,5,17,17,-1.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300134,1610612747,Los Angeles Lakers,LAL,0,0,37,84,0.44,8,30,0.267,19,21,0.905,10,30,40,17,6,10,17,21,-19.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300127,1610612747,Los Angeles Lakers,LAL,1,1,46,90,0.511,11,32,0.344,27,36,0.75,9,42,51,28,10,9,14,24,5.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300111,1610612747,Los Angeles Lakers,LAL,1,1,42,79,0.532,8,27,0.296,14,18,0.778,3,37,40,28,7,10,16,17,3.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300100,1610612747,Los Angeles Lakers,LAL,0,0,43,98,0.439,15,45,0.333,26,34,0.765,8,45,53,27,4,4,12,22,-5.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300076,1610612747,Los Angeles Lakers,LAL,1,1,36,84,0.429,5,29,0.172,23,29,0.793,8,34,42,24,14,7,16,23,5.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022300061,1610612747,Los Angeles Lakers,LAL,0,0,41,90,0.456,10,29,0.345,15,20,0.75,13,31,44,23,5,4,11,18,-12.0,0.562,113.7,113.1,0.6,20.2,0.196,0.758,0.492,0.132,103.0,1,1
0022301055,1610612763,Memphis Grizzlies,MEM,0,1,46,97,0.474,17,43,0.395,15,19,0.789,13,26,39,30,10,3,14,23,-12.0,0.329,104.4,111.8,-7.4,18.0,0.23,0.748,0.48,0.149,100.9,0,1
0022300491,1610612763,Memphis Grizzlies,MEM,1,0,44,82,0.537,23,45,0.511,16,20,0.8,6,38,44,33,8,4,17,20,14.0,0.329,104.4,111.8,-7.4,18.0,0.23,0.748,0.48,0.149,100.9,0,1
0022300026,1610612763,Memphis Grizzlies,MEM,0,0,39,106,0.368,20,53,0.377,9,12,0.75,13,20,33,28,8,9,9,15,-27.0,0.329,104.4,111.8,-7.4,18.0,0.23,0.748,0.48,0.149,100.9,0,1
0022301045,1610612749,Milwaukee Bucks,MIL,0,1,49,119,0.412,15,51,0.294,11,17,0.647,15,46,61,37,9,5,14,26,-4.0,0.63,116.8,112.8,3.9,19.0,0.216,0.77,0.5,0.123,102.6,0,1
0022300915,1610612749,Milwaukee Bucks,MIL,0,0,46,93,0.495,16,41,0.39,14,17,0.824,6,37,43,28,3,2,6,17,-1.0,0.63,116.8,112.8,3.9,19.0,0.216,0.77,0.5,0.123,102.6,0,1
0022301032,1610612754,Indiana Pacers,IND,0,0,59,107,0.551,18,36,0.5,9,16,0.563,10,30,40,39,6,4,11,31,-5.0,0.554,117.5,115.9,1.5,20.9,0.235,0.741,0.487,0.125,104.3,0,1
0022301018,1610612755,Philadelphia 76ers,PHI,0,0,33,96,0.344,8,37,0.216,20,24,0.833,13,29,42,20,13,7,8,23,-7.0,0.534,113.6,111.8,1.7,17.9,0.249,0.74,0.49,0.118,100.0,0,1
0022300255,1610612755,Philadelphia 76ers,PHI,1,1,47,93,0.505,22,46,0.478,22,26,0.846,15,33,48,33,11,2,5,17,44.0,0.534,113.6,111.8,1.7,17.9,0.249,0.74,0.49,0.118,100.0,0,1
0022300990,1610612737,Atlanta Hawks,ATL,0,0,42,98,0.429,9,41,0.22,12,15,0.8,12,30,42,32,8,5,9,14,-31.0,0.466,115.1,116.6,-1.5,18.3,0.278,0.746,0.503,0.128,102.7,0,1
0022300669,1610612737,Atlanta Hawks,ATL,1,1,53,101,0.525,16,38,0.421,16,18,0.889,12,34,46,32,10,2,12,18,16.0,0.466,115.1,116.6,-1.5,18.3,0.278,0.746,0.503,0.128,102.7,0,1
0022300973,1610612744,Golden State Warriors,GSW,1,0,51,97,0.526,14,34,0.412,12,15,0.8,14,31,45,38,3,4,7,19,7.0,0.528,114.5,113.0,1.5,19.9,0.276,0.76,0.52,0.137,102.1,0,1
0022300802,1610612744,Golden State Warriors,GSW,1,1,50,107,0.467,16,41,0.39,12,14,0.857,15,33,48,32,6,4,9,19,18.0,0.528,114.5,113.0,1.5,19.9,0.276,0.76,0.52,0.137,102.1,0,1
0022300650,1610612744,Golden State Warriors,GSW,0,1,55,119,0.462,23,58,0.397,11,16,0.688,11,39,50,37,11,3,17,34,-1.0,0.528,114.5,113.0,1.5,19.9,0.276,0.76,0.52,0.137,102.1,0,1
0022300954,1610612758,Sacramento Kings,SAC,1,1,46,88,0.523,19,41,0.463,9,12,0.75,9,35,44,30,11,2,12,19,13.0,0.583,113.9,113.7,0.2,19.9,0.24,0.785,0.507,0.129,101.6,0,1
0022300901,1610612758,Sacramento Kings,SAC,1,0,54,97,0.557,12,31,0.387,10,12,0.833,9,37,46,32,8,2,13,23,10.0,0.583,113.9,113.7,0.2,19.9,0.24,0.785,0.507,0.129,101.6,0,1
0022300198,1610612758,Sacramento Kings,SAC,1,0,48,96,0.5,16,44,0.364,13,17,0.765,11,34,45,31,20,1,15,20,15.0,0.583,113.9,113.7,0.2,19.9,0.24,0.785,0.507,0.129,101.6,0,1
0022300100,1610612758,Sacramento Kings,SAC,1,1,49,104,0.471,17,48,0.354,17,24,0.708,6,41,47,30,6,7,10,28,5.0,0.583,113.9,113.7,0.2,19.9,0.24,0.785,0.507,0.129,101.6,0,1
0022300932,1610612750,Minnesota Timberwolves,MIN,0,0,41,97,0.423,16,46,0.348,11,13,0.846,11,27,38,27,8,6,11,18,-11.0,0.694,113.0,106.0,7.0,19.2,0.234,0.77,0.515,0.142,99.5,0,1
0022300443,1610612750,Minnesota Timberwolves,MIN,1,1,38,76,0.5,12,34,0.353,20,24,0.833,7,38,45,24,8,8,19,26,2.0,0.694,113.0,106.0,7.0,19.2,0.234,0.77,0.515,0.142,99.5,0,1
0022300380,1610612750,Minnesota Timberwolves,MIN,1,1,42,87,0.483,14,36,0.389,20,25,0.8,9,31,40,32,13,7,14,19,7.0,0.694,113.0,106.0,7.0,19.2,0.234,0.77,0.515,0.142,99.5,0,1
0022300884,1610612760,Oklahoma City Thunder,OKC,0,0,37,94,0.394,15,39,0.385,15,16,0.938,13,25,38,22,12,7,10,20,-12.0,0.694,117.3,109.5,7.8,19.2,0.212,0.734,0.483,0.122,102.2,0,1
0022300565,1610612760,Oklahoma City Thunder,OKC,0,0,40,96,0.417,15,49,0.306,10,11,0.909,13,27,40,23,11,6,11,18,-7.0,0.694,117.3,109.5,7.8,19.2,0.212,0.734,0.483,0.122,102.2,0,1
