HOMEORAWAY,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS,W_PCT,E_OFF_RATING,E_DEF_RATING,E_NET_RATING,E_AST_RATIO,E_OREB_PCT,E_DREB_PCT,E_REB_PCT,E_TM_TOV_PCT,E_PACE
1.0,0.41025641025641024,0.6976744186046511,0.32375979112271525,0.29411764705882354,0.38,0.21919770773638972,0.8461538461538461,0.7727272727272727,0.8432732316227461,0.6551724137931034,0.3111111111111111,0.5094339622641509,0.5151515151515151,0.8571428571428571,0.5454545454545454,0.13043478260869568,0.29166666666666663,0.53125,0.19610389610389614,0.16666666666666677,0.4051724137931039,0.26515151515151514,0.4888888888888883,0.7941176470588236,0.31884057971014496,0.3974358974358977,0.8666666666666668,0.3918918918918924
1.0,0.28205128205128205,0.4883720930232558,0.2845953002610964,0.4411764705882353,0.6,0.2707736389684814,0.6153846153846154,0.6363636363636364,0.48959778085991673,0.3793103448275862,0.2666666666666667,0.3207547169811321,0.42424242424242425,0.47619047619047616,0.45454545454545453,0.34782608695652173,0.5833333333333333,0.38541666666666663,0.10649350649350658,0.13333333333333328,0.6896551724137935,0.10984848484848483,0.42222222222222144,0.8333333333333335,0.8405797101449276,0.6153846153846158,0.8888888888888891,0.4459459459459453
0.0,0.6923076923076923,0.5348837209302325,0.7624020887728458,0.47058823529411764,0.38,0.4555873925501433,0.28205128205128205,0.4090909090909091,0.2829403606102636,0.3103448275862069,0.3777777777777778,0.37735849056603776,0.696969696969697,0.5714285714285714,0.5909090909090909,0.2173913043478261,0.41666666666666663,0.59375,0.7857142857142857,0.6047619047619053,0.11206896551724121,0.7386363636363635,0.6444444444444438,0.5098039215686275,0.1884057971014493,0.29487179487179505,0.26666666666666694,0.41891891891891786
0.0,0.7435897435897436,0.3953488372093023,0.8955613577023498,0.6176470588235294,0.30000000000000004,0.6948424068767909,0.3076923076923077,0.36363636363636365,0.3092926490984743,0.6206896551724138,0.7777777777777778,0.8867924528301887,0.5757575757575758,0.38095238095238093,0.40909090909090906,0.8260869565217391,0.7083333333333333,0.6979166666666666,0.3025974025974026,0.4238095238095237,0.6551724137931033,0.35606060606060597,0.4666666666666658,0.7745098039215688,0.1739130434782609,0.46153846153846184,0.7777777777777779,0.9459459459459453
0.0,0.3333333333333333,0.3023255813953488,0.47519582245430797,0.23529411764705882,0.2,0.24785100286532952,0.48717948717948717,0.4772727272727273,0.5797503467406379,0.20689655172413796,0.4,0.339622641509434,0.21212121212121215,0.3333333333333333,0.36363636363636365,0.6521739130434783,0.625,0.3020833333333333,0.2675324675324676,0.4619047619047624,0.7758620689655177,0.33333333333333326,0.6888888888888882,0.3823529411764705,0.1884057971014493,0.19230769230769243,0.2888888888888892,0.824324324324323
0.0,0.7435897435897436,0.46511627906976744,0.856396866840731,0.4117647058823529,0.4,0.36676217765042984,0.23076923076923075,0.22727272727272727,0.4660194174757281,0.3448275862068966,0.6000000000000001,0.5849056603773585,0.7878787878787878,0.42857142857142855,0.5454545454545454,0.4782608695652174,0.7916666666666666,0.59375,0.5051948051948052,0.442857142857143,0.37068965517241376,0.4962121212121211,0.5111111111111108,0.4411764705882353,0.44927536231884063,0.42307692307692335,0.7333333333333334,0.8108108108108102
1.0,0.7179487179487178,0.7906976744186046,0.5926892950391645,0.5,0.52,0.41833810888252154,0.358974358974359,0.38636363636363635,0.4479889042995838,0.4482758620689655,0.4666666666666667,0.5283018867924528,0.8787878787878788,0.6190476190476191,0.40909090909090906,0.043478260869565244,0.4583333333333333,0.65625,0.6805194805194805,0.7000000000000006,0.22413793103448237,0.765151515151515,1.0,0.27450980392156843,0.8260869565217392,0.5384615384615388,0.2444444444444447,0.7162162162162153
1.0,0.5897435897435896,0.7209302325581395,0.5039164490861617,0.5,0.56,0.38538681948424075,0.3333333333333333,0.45454545454545453,0.19833564493758676,0.5862068965517242,0.3777777777777778,0.5283018867924528,0.7878787878787878,0.47619047619047616,0.2272727272727273,0.30434782608695654,0.7083333333333333,0.5416666666666666,0.19610389610389614,0.16666666666666677,0.39655172413793077,0.26515151515151514,0.5333333333333327,0.5196078431372549,0.6666666666666667,0.3589743589743592,0.6666666666666666,0.824324324324323
1.0,0.1538461538461538,0.20930232558139533,0.30809399477806776,0.0,0.06,0.0,0.8974358974358974,0.9545454545454546,0.667128987517337,0.41379310344827586,0.35555555555555557,0.41509433962264153,0.0,0.5238095238095237,0.5909090909090909,0.5652173913043479,0.3333333333333333,0.23958333333333331,0.22467532467532472,0.3428571428571432,0.7155172413793105,0.26515151515151514,0.24444444444444338,0.6176470588235293,0.33333333333333337,0.3205128205128207,0.6,0.8378378378378376
0.0,0.5897435897435896,0.11627906976744184,0.9033942558746735,0.38235294117647056,0.14,0.5888252148997135,0.5641025641025641,0.6363636363636364,0.41331484049930645,0.1724137931034483,0.6222222222222222,0.5094339622641509,0.6060606060606061,0.47619047619047616,0.6363636363636364,0.5217391304347826,0.3333333333333333,0.59375,0.40909090909090906,0.2476190476190479,0.07758620689655227,0.4696969696969696,0.6444444444444438,0.18627450980392124,0.6666666666666667,0.3589743589743592,0.7555555555555556,0.37837837837837773
0.0,0.4615384615384615,0.27906976744186046,0.6161879895561356,0.5294117647058824,0.4,0.5358166189111748,0.5641025641025641,0.5,0.6893203883495144,0.3103448275862069,0.6222222222222222,0.5849056603773585,0.5151515151515151,0.3333333333333333,0.6363636363636364,0.5652173913043479,0.49999999999999994,0.5416666666666666,0.32987012987012987,0.31904761904761936,0.4827586206896549,0.3484848484848484,0.7333333333333333,0.4509803921568627,0.7391304347826088,0.525641025641026,1.0,0.7432432432432428
0.0,0.8974358974358974,0.7674418604651163,0.8067885117493472,0.7941176470588236,0.62,0.6547277936962751,0.3076923076923077,0.18181818181818182,0.7864077669902911,0.6551724137931034,0.6444444444444445,0.7924528301886793,1.0,0.5238095238095237,0.40909090909090906,0.4782608695652174,0.875,0.8854166666666666,0.6051948051948052,0.4714285714285713,0.18965517241379348,0.5984848484848484,0.19999999999999904,0.5196078431372549,0.7681159420289856,0.5769230769230773,0.6,0.5405405405405401
1.0,0.6666666666666666,0.27906976744186046,0.8563968668407311,0.6176470588235294,0.52,0.5988538681948424,0.5641025641025641,0.6136363636363636,0.5062413314840497,0.2413793103448276,0.6000000000000001,0.5283018867924528,0.48484848484848486,0.38095238095238093,0.3181818181818182,0.5217391304347826,0.375,0.7395833333333333,0.28701298701298694,0.13809523809523777,0.16379310344827647,0.3484848484848484,0.0666666666666661,0.6176470588235293,0.7246376811594204,0.5641025641025644,0.8444444444444446,0.1621621621621625
0.0,0.2564102564102564,0.20930232558139533,0.4386422976501305,0.38235294117647056,0.34,0.3911174785100287,0.6666666666666666,0.75,0.2302357836338418,0.20689655172413796,0.33333333333333337,0.28301886792452835,0.24242424242424243,0.23809523809523808,0.2727272727272727,0.5652173913043479,0.16666666666666663,0.3645833333333333,0.28701298701298694,0.13809523809523777,0.16379310344827647,0.3484848484848484,0.0666666666666661,0.6176470588235293,0.7246376811594204,0.5641025641025644,0.8444444444444446,0.1621621621621625
0.0,0.6666666666666666,0.34883720930232553,0.845953002610966,0.5882352941176471,0.28,0.6977077363896849,0.48717948717948717,0.4318181818181818,0.6518723994452149,0.3448275862068966,0.6000000000000001,0.5849056603773585,0.36363636363636365,0.2857142857142857,0.5,0.6086956521739131,0.5833333333333333,0.6979166666666666,0.23116883116883122,0.30952380952380976,0.5948275862068974,0.29166666666666663,0.7777777777777777,0.0,0.3768115942028986,0.0,0.6222222222222222,1.0
1.0,0.43589743589743585,0.3255813953488372,0.5587467362924281,0.5588235294117647,0.54,0.46848137535816625,0.1794871794871795,0.2727272727272727,0.20665742024965317,0.4482758620689655,0.4,0.4716981132075472,0.36363636363636365,0.047619047619047616,0.8181818181818181,0.9130434782608696,0.625,0.375,0.4,0.3857142857142857,0.37068965517241376,0.4545454545454545,0.6666666666666664,0.4901960784313726,0.46376811594202905,0.4102564102564105,0.8888888888888891,0.9189189189189179
1.0,0.48717948717948717,1.0,0.2689295039164489,0.29411764705882354,0.5800000000000001,0.04727793696275073,0.23076923076923075,0.15909090909090912,0.59500693481276,0.7241379310344828,0.4,0.6226415094339622,0.48484848484848486,0.38095238095238093,0.3181818181818182,0.34782608695652173,0.75,0.34375,0.3025974025974026,0.4238095238095237,0.6551724137931033,0.35606060606060597,0.4666666666666658,0.7745098039215688,0.1739130434782609,0.46153846153846184,0.7777777777777779,0.9459459459459453
1.0,0.8205128205128205,0.813953488372093,0.712793733681462,0.5,0.52,0.4097421203438396,0.23076923076923075,0.20454545454545453,0.4271844660194174,0.3448275862068966,0.4444444444444445,0.4528301886792453,0.7272727272727273,0.8571428571428571,0.5454545454545454,0.08695652173913049,0.6666666666666666,0.6875,0.33766233766233766,0.4238095238095237,0.6551724137931033,0.3522727272727272,0.7777777777777777,0.4411764705882353,0.4057971014492754,0.3076923076923079,0.8222222222222223,0.5405405405405401
1.0,0.6153846153846154,0.41860465116279066,0.7180156657963448,0.14705882352941174,0.26,0.15472779369627507,0.5641025641025641,0.6363636363636364,0.39251040221914013,0.20689655172413796,0.48888888888888893,0.41509433962264153,0.5151515151515151,0.7142857142857142,0.6363636363636364,0.08695652173913049,0.49999999999999994,0.53125,0.7688311688311689,0.5809523809523814,0.060344827586207184,0.7424242424242422,0.37777777777777716,0.9117647058823533,1.0,0.9487179487179487,0.6222222222222222,0.09459459459459496
0.0,0.41025641025641024,0.41860465116279066,0.4725848563968667,0.5,0.34,0.5157593123209169,0.717948717948718,0.7954545454545454,0.3564493758668516,0.7586206896551724,0.48888888888888893,0.7169811320754718,0.2727272727272727,0.6190476190476191,0.3181818181818182,0.4782608695652174,0.5833333333333333,0.5520833333333333,0.587012987012987,0.7571428571428572,0.49137931034482807,0.6931818181818181,0.7111111111111108,0.6568627450980391,0.6376811594202899,0.6538461538461543,0.2888888888888892,0.6216216216216204
0.0,0.5384615384615384,0.4883720930232558,0.6031331592689293,0.5882352941176471,0.64,0.4957020057306591,0.3846153846153846,0.4090909090909091,0.44660194174757273,0.3448275862068966,0.33333333333333337,0.3584905660377359,0.7272727272727273,0.47619047619047616,0.5909090909090909,0.26086956521739135,0.5416666666666666,0.5520833333333333,0.6805194805194805,0.7000000000000006,0.22413793103448237,0.765151515151515,1.0,0.27450980392156843,0.8260869565217392,0.5384615384615388,0.2444444444444447,0.7162162162162153
0.0,0.3846153846153846,0.5116279069767442,0.394255874673629,0.38235294117647056,0.48000000000000004,0.2707736389684814,0.20512820512820512,0.22727272727272727,0.44660194174757273,0.6206896551724138,0.48888888888888893,0.6415094339622641,0.36363636363636365,0.38095238095238093,0.5909090909090909,0.7391304347826086,0.625,0.28125,0.2948051948051948,0.33333333333333354,0.38793103448275884,0.4015151515151515,0.24444444444444338,0.9901960784313726,0.46376811594202905,0.48717948717948745,0.6666666666666666,0.3378378378378376
0.0,0.7435897435897436,0.7209302325581395,0.6866840731070495,0.47058823529411764,0.52,0.3753581661891118,0.1282051282051282,0.20454545454545453,0.25242718446601936,0.4482758620689655,0.4222222222222222,0.49056603773584906,0.696969696969697,0.6666666666666666,0.6363636363636364,0.17391304347826086,0.5416666666666666,0.5729166666666666,0.19610389610389614,0.16666666666666677,0.39655172413793077,0.26515151515151514,0.5333333333333327,0.5196078431372549,0.6666666666666667,0.3589743589743592,0.6666666666666666,0.824324324324323
1.0,0.7948717948717948,0.9534883720930232,0.5874673629242819,0.7352941176470589,0.8,0.5171919770773639,0.48717948717948717,0.38636363636363635,0.9334257975034672,0.6896551724137931,0.5333333333333333,0.7169811320754718,0.7575757575757576,0.7142857142857142,0.45454545454545453,0.0,0.5833333333333333,0.8541666666666666,0.6051948051948052,0.4714285714285713,0.18965517241379348,0.5984848484848484,0.19999999999999904,0.5196078431372549,0.7681159420289856,0.5769230769230773,0.6,0.5405405405405401
0.0,0.4615384615384615,0.46511627906976744,0.5117493472584855,0.38235294117647056,0.26,0.3939828080229227,0.5128205128205128,0.5,0.6144244105409153,0.27586206896551724,0.15555555555555556,0.169811320754717,0.30303030303030304,0.7619047619047619,0.18181818181818182,0.08695652173913049,0.5833333333333333,0.46875,0.6987012987012987,0.6000000000000001,0.24137931034482746,0.6780303030303029,0.15555555555555473,0.676470588235294,0.44927536231884063,0.5128205128205131,0.40000000000000036,0.2702702702702701
0.0,0.6153846153846154,0.37209302325581395,0.7545691906005221,0.4117647058823529,0.32,0.41690544412607455,0.4358974358974359,0.5909090909090909,0.14840499306518729,0.6896551724137931,0.8444444444444446,0.9811320754716981,0.5151515151515151,0.0,0.6818181818181819,0.9565217391304348,0.5833333333333333,0.5729166666666666,0.33766233766233766,0.4238095238095237,0.6551724137931033,0.3522727272727272,0.7777777777777777,0.4411764705882353,0.4057971014492754,0.3076923076923079,0.8222222222222223,0.5405405405405401
0.0,0.5384615384615384,0.627906976744186,0.496083550913838,0.2647058823529412,0.30000000000000004,0.25501432664756446,0.28205128205128205,0.2727272727272727,0.49791955617198336,0.5517241379310345,0.33333333333333337,0.4716981132075472,0.30303030303030304,0.38095238095238093,0.5454545454545454,0.5217391304347826,0.49999999999999994,0.3958333333333333,0.0,0.0,0.7068965517241386,0.0,0.4666666666666658,0.47058823529411764,0.4202898550724638,0.1794871794871796,0.9555555555555558,0.7837837837837829
0.0,0.17948717948717946,0.34883720930232553,0.2663185378590075,0.14705882352941174,0.08000000000000002,0.29942693409742127,0.641025641025641,0.6818181818181819,0.49653259361997226,0.5517241379310345,0.2888888888888889,0.4339622641509434,0.18181818181818182,0.047619047619047616,0.6363636363636364,0.6956521739130435,0.20833333333333331,0.20833333333333331,0.19610389610389614,0.16666666666666677,0.4051724137931039,0.26515151515151514,0.4888888888888883,0.7941176470588236,0.31884057971014496,0.3974358974358977,0.8666666666666668,0.3918918918918924
1.0,0.20512820512820512,0.34883720930232553,0.2715404699738903,0.4411764705882353,0.5800000000000001,0.29942693409742127,0.3333333333333333,0.4318181818181818,0.17337031900138683,0.5172413793103449,0.2666666666666667,0.39622641509433965,0.5454545454545454,0.2857142857142857,0.5,0.8695652173913043,0.75,0.20833333333333331,0.10649350649350658,0.13333333333333328,0.6896551724137935,0.10984848484848483,0.42222222222222144,0.8333333333333335,0.8405797101449276,0.6153846153846158,0.8888888888888891,0.4459459459459453
1.0,0.8974358974358974,0.7674418604651163,0.7859007832898169,0.7941176470588236,0.72,0.6146131805157593,0.0,0.04545454545454547,0.26907073509015267,0.6551724137931034,0.6888888888888889,0.8301886792452831,0.9090909090909092,0.42857142857142855,0.3181818181818182,0.5217391304347826,0.9166666666666666,0.7604166666666666,0.5051948051948052,0.376190476190476,0.017241379310345084,0.5984848484848484,0.4666666666666658,0.14705882352941196,0.5072463768115942,0.11538461538461546,0.2444444444444447,0.41891891891891786
1.0,0.3333333333333333,0.4883720930232558,0.3577023498694516,0.32352941176470584,0.54,0.19197707736389688,0.4358974358974359,0.4772727272727273,0.43966712898751725,0.5172413793103449,0.22222222222222224,0.3584905660377359,0.33333333333333337,0.23809523809523808,0.5909090909090909,0.6086956521739131,0.49999999999999994,0.3125,0.2597402597402598,0.2476190476190479,0.46551724137931105,0.2992424242424242,0.42222222222222144,0.4313725490196078,0.5507246376811594,0.1666666666666668,0.33333333333333365,0.6081081081081077
1.0,0.5897435897435896,0.4418604651162791,0.6736292428198433,0.6470588235294117,0.56,0.5329512893982808,0.5128205128205128,0.5454545454545454,0.46185852981969483,0.4827586206896552,0.5777777777777778,0.6415094339622641,0.5757575757575758,0.5714285714285714,0.2727272727272727,0.4347826086956522,0.3333333333333333,0.6666666666666666,0.6935064935064935,0.6571428571428575,0.060344827586207184,0.8030303030303029,0.6888888888888882,0.7745098039215688,0.6231884057971016,0.7435897435897441,0.5333333333333332,0.7972972972972975
0.0,0.5128205128205128,0.3953488372093023,0.6214099216710182,0.14705882352941174,0.12,0.21060171919770776,0.4615384615384615,0.5681818181818181,0.3703190013869626,0.27586206896551724,0.4,0.37735849056603776,0.3939393939393939,0.6190476190476191,0.3181818181818182,0.391304347826087,0.49999999999999994,0.40625,0.23116883116883122,0.20952380952380925,0.3620689655172418,0.31439393939393934,0.5999999999999995,0.7254901960784315,0.6376811594202899,0.5769230769230773,0.9555555555555558,0.40540540540540515
0.0,0.5128205128205128,0.41860465116279066,0.6109660574412531,0.38235294117647056,0.30000000000000004,0.4240687679083095,0.641025641025641,0.8181818181818181,0.20388349514563114,0.6206896551724138,0.5111111111111112,0.660377358490566,0.6666666666666667,0.42857142857142855,0.6363636363636364,0.391304347826087,0.3333333333333333,0.5625,0.23116883116883122,0.20952380952380925,0.3620689655172418,0.31439393939393934,0.5999999999999995,0.7254901960784315,0.6376811594202899,0.5769230769230773,0.9555555555555558,0.40540540540540515
0.0,0.2564102564102564,0.46511627906976744,0.2793733681462138,0.4411764705882353,0.52,0.33237822349570206,0.5384615384615384,0.5909090909090909,0.4632454923717059,0.3793103448275862,0.15555555555555556,0.22641509433962265,0.48484848484848486,0.5714285714285714,0.45454545454545453,0.17391304347826086,0.20833333333333331,0.3333333333333333,0.11948051948051959,0.23809523809523825,0.5431034482758621,0.25757575757575757,0.08888888888888785,0.392156862745098,0.5652173913043479,0.25641025641025655,0.7777777777777779,0.8918918918918904
0.0,0.846153846153846,0.6046511627906976,0.8537859007832895,0.6764705882352942,0.54,0.6146131805157593,0.3846153846153846,0.45454545454545453,0.33841886269070737,0.41379310344827586,0.5111111111111112,0.5471698113207547,0.8787878787878788,0.7142857142857142,0.6363636363636364,0.2173913043478261,0.5416666666666666,0.8333333333333333,0.3207792207792208,0.27142857142857174,0.39655172413793077,0.3484848484848484,0.26666666666666594,0.20588235294117618,0.46376811594202905,0.14102564102564114,0.5555555555555555,0.47297297297297264
0.0,0.7692307692307692,0.27906976744186046,1.0,0.5882352941176471,0.32,0.6762177650429799,0.5384615384615384,0.5227272727272727,0.6449375866851594,0.4827586206896552,0.9555555555555556,0.9622641509433962,0.696969696969697,0.047619047619047616,0.8181818181818181,0.782608695652174,0.625,0.8020833333333333,0.2675324675324676,0.30952380952380976,0.32758620689655166,0.40909090909090906,0.2888888888888885,0.5588235294117648,0.08695652173913046,0.3076923076923079,0.7333333333333334,0.5405405405405401
1.0,0.28205128205128205,0.7209302325581395,0.16187989556135757,0.38235294117647056,0.38,0.3710601719197708,0.4358974358974359,0.5,0.3869625520110956,0.5862068965517242,0.15555555555555556,0.339622641509434,0.30303030303030304,0.5238095238095237,0.40909090909090906,0.26086956521739135,0.49999999999999994,0.29166666666666663,0.19610389610389614,0.16666666666666677,0.39655172413793077,0.26515151515151514,0.5333333333333327,0.5196078431372549,0.6666666666666667,0.3589743589743592,0.6666666666666666,0.824324324324323
0.0,0.6666666666666666,0.46511627906976744,0.7728459530026109,0.5294117647058824,0.42000000000000004,0.5744985673352436,0.23076923076923075,0.20454545454545453,0.5644937586685159,0.4827586206896552,0.6666666666666667,0.7169811320754718,0.6060606060606061,0.38095238095238093,0.45454545454545453,0.5217391304347826,1.0,0.5729166666666666,0.10649350649350658,0.3428571428571432,1.0,0.14015151515151514,0.44444444444444403,0.6274509803921567,0.33333333333333337,0.2179487179487181,0.4666666666666671,0.824324324324323
1.0,0.6153846153846154,0.2558139534883721,0.783289817232376,0.6176470588235294,0.44,0.5959885386819483,0.6666666666666666,0.6590909090909092,0.8571428571428571,0.41379310344827586,0.6444444444444445,0.660377358490566,0.3939393939393939,0.5238095238095237,0.7272727272727273,0.6521739130434783,0.49999999999999994,0.7395833333333333,0.5051948051948052,0.442857142857143,0.37068965517241376,0.4962121212121211,0.5111111111111108,0.4411764705882353,0.44927536231884063,0.42307692307692335,0.7333333333333334,0.8108108108108102
1.0,0.6153846153846154,0.6046511627906976,0.6057441253263708,0.6764705882352942,0.56,0.6432664756446992,0.4358974358974359,0.4772727272727273,0.43689320388349506,0.7241379310344828,0.48888888888888893,0.6981132075471699,0.696969696969697,0.42857142857142855,0.3181818181818182,0.391304347826087,0.8333333333333333,0.6666666666666666,0.2948051948051948,0.33333333333333354,0.38793103448275884,0.4015151515151515,0.24444444444444338,0.9901960784313726,0.46376811594202905,0.48717948717948745,0.6666666666666666,0.3378378378378376
1.0,0.6923076923076923,0.41860465116279066,0.8250652741514362,0.4117647058823529,0.28,0.46418338108882523,0.1794871794871795,0.20454545454545453,0.4160887656033288,0.06896551724137934,0.48888888888888893,0.339622641509434,0.48484848484848486,0.6190476190476191,0.6818181818181819,0.30434782608695654,0.7083333333333333,0.53125,0.5051948051948052,0.376190476190476,0.017241379310345084,0.5984848484848484,0.4666666666666658,0.14705882352941196,0.5072463768115942,0.11538461538461546,0.2444444444444447,0.41891891891891786
1.0,0.5384615384615384,0.6511627906976745,0.49869451697127926,0.4411764705882353,0.22000000000000003,0.4957020057306591,0.2564102564102564,0.45454545454545453,0.18307905686546466,0.5172413793103449,0.2666666666666667,0.39622641509433965,0.30303030303030304,0.47619047619047616,0.0,0.34782608695652173,0.625,0.44791666666666663,0.587012987012987,0.7571428571428572,0.49137931034482807,0.6931818181818181,0.7111111111111108,0.6568627450980391,0.6376811594202899,0.6538461538461543,0.2888888888888892,0.6216216216216204
1.0,0.5384615384615384,0.4883720930232558,0.5926892950391645,0.4411764705882353,0.56,0.30085959885386826,0.23076923076923075,0.29545454545454547,0.3592233009708736,0.4482758620689655,0.4444444444444445,0.5094339622641509,0.48484848484848486,0.38095238095238093,0.7272727272727273,0.6956521739130435,0.625,0.4375,0.33766233766233766,0.4238095238095237,0.6551724137931033,0.3522727272727272,0.7777777777777777,0.4411764705882353,0.4057971014492754,0.3076923076923079,0.8222222222222223,0.5405405405405401
0.0,0.6153846153846154,0.46511627906976744,0.6971279373368147,0.4117647058823529,0.34,0.4369627507163324,0.641025641025641,0.6136363636363636,0.8183079056865463,0.4827586206896552,0.48888888888888893,0.5660377358490566,0.42424242424242425,0.5238095238095237,0.5454545454545454,0.391304347826087,0.625,0.65625,0.22467532467532472,0.3428571428571432,0.7155172413793105,0.26515151515151514,0.24444444444444338,0.6176470588235293,0.33333333333333337,0.3205128205128207,0.6,0.8378378378378376
1.0,0.43589743589743585,0.5581395348837209,0.4229765013054828,0.5,0.4,0.5429799426934098,0.3846153846153846,0.3181818181818182,0.6435506241331483,0.3793103448275862,0.3777777777777778,0.41509433962264153,0.6060606060606061,0.3333333333333333,0.3181818181818182,0.2173913043478261,0.7083333333333333,0.4375,0.587012987012987,0.7571428571428572,0.49137931034482807,0.6931818181818181,0.7111111111111108,0.6568627450980391,0.6376811594202899,0.6538461538461543,0.2888888888888892,0.6216216216216204
0.0,0.846153846153846,0.5813953488372092,0.8511749347258486,0.6764705882352942,0.52,0.6146131805157594,0.3846153846153846,0.45454545454545453,0.36338418862690713,0.5172413793103449,0.6222222222222222,0.6981132075471699,0.7575757575757576,0.6190476190476191,0.36363636363636365,0.4782608695652174,0.7083333333333333,0.8333333333333333,0.6987012987012987,0.6000000000000001,0.24137931034482746,0.6780303030303029,0.15555555555555473,0.676470588235294,0.44927536231884063,0.5128205128205131,0.40000000000000036,0.2702702702702701
0.0,0.3846153846153846,0.20930232558139533,0.5744125326370755,0.47058823529411764,0.44,0.43696275071633245,0.6923076923076923,0.6818181818181819,0.5852981969486822,0.5517241379310345,0.5555555555555556,0.660377358490566,0.6666666666666667,0.23809523809523808,0.5454545454545454,0.782608695652174,0.25,0.5104166666666666,0.6935064935064935,0.6571428571428575,0.060344827586207184,0.8030303030303029,0.6888888888888882,0.7745098039215688,0.6231884057971016,0.7435897435897441,0.5333333333333332,0.7972972972972975
